FileName,ClusterID,StripeCount,Center_Lon,Center_Lat,OBB_P1_Lon,OBB_P1_Lat,OBB_P2_Lon,OBB_P2_Lat,OBB_P3_Lon,OBB_P3_Lat,OBB_P4_Lon,OBB_P4_Lat
s1a-iw-grd-vv-20160223t232734-20160223t232804-010080-00ed9b-001,0,4,95.64486423520664,6.64721635363971,95.58889,6.4585485,95.71747,6.476124,95.685356,6.7570505,95.55678,6.7394753
s1a-iw-grd-vv-20160223t232734-20160223t232804-010080-00ed9b-001,1,1,95.4848013015741,6.668758160598504,95.483345,6.61874,95.49072,6.717868,95.485535,6.7183294,95.47815,6.6192017
s1a-iw-grd-vv-20160223t232734-20160223t232804-010080-00ed9b-001,2,3,95.3264507318938,6.532030584493989,95.36014,6.3536596,95.41442,6.378772,95.29755,6.6808443,95.24327,6.655732
s1a-iw-grd-vv-20160223t232734-20160223t232804-010080-00ed9b-001,3,1,95.4786246624776,6.062513671758104,95.4501,6.0357175,95.51295,6.0864153,95.509224,6.091929,95.44638,6.041231
s1a-iw-grd-vv-20160223t232734-20160223t232804-010080-00ed9b-001,4,1,95.63376890064816,5.760702882793018,95.65141,5.72555,95.65363,5.7270174,95.61637,5.7945013,95.61415,5.793034
s1a-iw-grd-vv-20160325t231807-20160325t231831-010532-00fa5f-001,0,24,98.03593089094277,10.332146425786704,97.74539,9.995028,98.27398,9.99773,98.269455,11.185059,97.74086,11.182356
s1a-iw-grd-vv-20160325t231930-20160325t231959-010532-00fa60-001,0,5,97.5994553101165,6.010314593809275,97.584305,5.841498,97.65846,6.172741,97.60684,6.1866508,97.53269,5.8554077
s1a-iw-grd-vv-20160325t231930-20160325t231959-010532-00fa60-001,1,7,96.99119924236336,5.9681778728145085,96.956154,5.7891827,97.13559,6.1041756,97.00849,6.1913276,96.82906,5.876334
s1a-iw-grd-vv-20160325t231930-20160325t231959-010532-00fa60-001,2,3,96.73192559230128,6.0383250572143785,96.744225,5.9253483,96.75735,6.1096153,96.710976,6.11359,96.69785,5.9293227
s1a-iw-grd-vv-20160325t231930-20160325t231959-010532-00fa60-001,3,4,97.30966740544034,5.887819327853367,97.33273,5.7718167,97.35045,5.980087,97.29115,5.986159,97.27343,5.777889
s1a-iw-grd-vv-20160325t231930-20160325t231959-010532-00fa60-001,4,1,97.31072415317334,5.7706700703821046,97.286125,5.7298584,97.33769,5.8034067,97.33266,5.8076553,97.28109,5.734107
s1a-iw-grd-vv-20160401t231046-20160401t231110-010634-00fd5b-001,0,2,99.25514017745138,7.917959112982021,99.23751,7.870673,99.29857,7.926398,99.27375,7.9641867,99.21269,7.908462
s1a-iw-grd-vv-20160401t231046-20160401t231110-010634-00fd5b-001,1,1,99.56126923707232,7.734936644967968,99.52775,7.689562,99.59891,7.777085,99.595245,7.7812185,99.52409,7.6936955
s1a-iw-grd-vv-20160401t231046-20160401t231110-010634-00fd5b-001,2,1,99.37489766883056,7.693695252944822,99.365456,7.611971,99.38888,7.775226,99.38406,7.7761865,99.36064,7.612931
s1a-iw-grd-vv-20160401t231046-20160401t231110-010634-00fd5b-001,3,7,99.29221493147912,7.335246777662851,99.34244,6.8799024,99.40322,6.895604,99.24755,7.7330046,99.18676,7.717303
s1a-iw-grd-vv-20160406t231810-20160406t231837-010707-00ff7d-001,0,7,98.16736407716016,10.478213519696071,98.05034,9.925876,98.26961,9.92711,98.26462,11.028261,98.04535,11.027027
s1a-iw-grd-vv-20160406t231810-20160406t231837-010707-00ff7d-001,1,5,97.87011548366095,10.360041867837936,97.85901,9.84868,97.99991,9.87859,97.82986,10.873572,97.68896,10.843662
s1a-iw-grd-vv-20160430t231811-20160430t231838-011057-010a47-001,0,1,98.05324214473156,10.925420099059268,98.07299,10.878741,98.07895,10.88271,98.031746,10.970764,98.02578,10.966795
s1a-iw-grd-vv-20160430t231811-20160430t231838-011057-010a47-001,1,7,98.19103479624128,10.185664907511402,98.21769,9.902445,98.278915,9.918554,98.14119,10.568516,98.07996,10.552407
s1a-iw-grd-vv-20160430t231811-20160430t231838-011057-010a47-001,2,1,97.93409449308352,9.994201604416576,97.95318,9.872031,97.95669,9.87278,97.91494,10.11599,97.91143,10.115242
s1a-iw-grd-vv-20170119t231815-20170119t231843-014907-018531-001,0,8,98.1338432739478,10.56668866617006,98.11469,9.950647,98.24435,9.963404,98.159134,11.037515,98.02949,11.024758
s1a-iw-grd-vv-20170119t231815-20170119t231843-014907-018531-001,1,4,97.82939324897492,10.314267111457116,97.8183,9.975625,97.95226,10.007979,97.801636,10.781479,97.66767,10.7491255
s1a-iw-grd-vv-20170321t114316-20170321t114341-015790-01a005-001,0,13,96.68000686921164,7.036600834737927,96.71316,7.6049757,96.58159,7.594904,96.636955,6.6242857,96.768524,6.634357
s1a-iw-grd-vv-20170321t114316-20170321t114341-015790-01a005-001,1,18,96.99155011800931,7.29898744997224,97.00647,7.7966127,96.847046,7.7769065,96.94875,6.672671,97.10818,6.692377
s1a-iw-grd-vv-20170331t120007-20170331t120032-015936-01a460-001,0,2,92.88305719352012,8.12456328821642,92.843124,8.20718,92.81945,8.184834,92.928635,8.031441,92.95231,8.053788
s1a-iw-grd-vv-20170331t120007-20170331t120032-015936-01a460-001,1,5,92.20879365160826,8.431916738032976,92.14651,9.074441,92.09259,8.057746,92.3753,8.037865,92.429214,9.05456
s1a-iw-grd-vv-20170331t120007-20170331t120032-015936-01a460-001,2,1,92.65656238717771,8.184247112730517,92.65894,8.272198,92.64633,8.271918,92.64925,8.096972,92.661865,8.097252
s1a-iw-grd-vv-20170331t120007-20170331t120032-015936-01a460-001,3,9,92.77658368712147,8.683518707254454,92.73709,8.995995,92.69243,8.383139,92.810745,8.371705,92.85541,8.984561
s1a-iw-grd-vv-20170331t120007-20170331t120032-015936-01a460-001,4,3,92.1443538940282,8.631568892061603,92.13402,8.890583,92.09652,8.458709,92.163605,8.450984,92.2011,8.882858
