FileName,ClusterID,StripeCount,Center_Lon,Center_Lat,OBB_P1_Lon,OBB_P1_Lat,OBB_P2_Lon,OBB_P2_Lat,OBB_P3_Lon,OBB_P3_Lat,OBB_P4_Lon,OBB_P4_Lat
S1A_IW_GRDH_1SDV_20230916T213357_20230916T213422_050358_06102E_1600.SAFE,1,2,123.08906753702878,3.311732481563827,123.1657,2.8924022,123.237495,2.9030292,123.02582,3.7598803,122.954025,3.7492533
S1A_IW_GRDH_1SDV_20230916T213357_20230916T213422_050358_06102E_1600.SAFE,2,1,122.00560111602566,3.186878785773839,122.06836,2.9425535,122.110565,2.9516063,121.936386,3.4381278,121.89418,3.429075
S1A_IW_GRDH_1SDV_20230916T213357_20230916T213422_050358_06102E_1600.SAFE,3,1,123.00782841769995,2.572723318359375,122.967964,2.4642262,123.058075,2.6734705,123.04305,2.6773453,122.95295,2.468101
S1A_IW_GRDH_1SDV_20230916T213357_20230916T213422_050358_06102E_1600.SAFE,4,1,122.13939798776244,2.4400081806640626,122.13244,2.2238402,122.19008,2.227878,122.13955,2.6600711,122.08191,2.6560335
S1A_IW_GRDH_1SDV_20230916T213422_20230916T213447_050358_06102E_E968.SAFE,0,6,122.39203880892494,1.8021555410930696,122.48825,0.9299878,123.36369,1.2359297,122.52331,2.6727707,121.64787,2.366829
S1A_IW_GRDH_1SDV_20230916T213422_20230916T213447_050358_06102E_E968.SAFE,1,1,122.74946848044604,1.5466983315429688,122.77396,1.464244,122.78266,1.4660796,122.724686,1.630406,122.71597,1.6285703
S1A_IW_GRDH_1SDV_20230916T213422_20230916T213447_050358_06102E_E968.SAFE,2,1,121.58341882160116,1.148027662169781,121.529655,1.0538257,121.64366,1.2386699,121.63553,1.2416669,121.52152,1.0568228
S1A_IW_GRDH_1SDV_20230926T214924_20230926T214949_050504_06153B_5512.SAFE,0,1,118.87796461259074,6.985573892578126,118.83742,6.88924,118.93025,7.0765076,118.91847,7.0799556,118.82564,6.892688
S1A_IW_GRDH_1SDV_20230926T214924_20230926T214949_050504_06153B_5512.SAFE,1,3,119.17920343118055,6.545382301362771,118.81597,6.0011415,119.85609,6.9726152,119.63422,7.1128836,118.5941,6.14141
S1A_IW_GRDH_1SDV_20230926T214924_20230926T214949_050504_06153B_5512.SAFE,2,1,120.42539350575474,6.451066075195313,120.412415,6.371131,120.44619,6.5308533,120.43798,6.5318785,120.4042,6.372156
S1A_IW_GRDH_1SDV_20230926T214949_20230926T215014_050504_06153B_A83E.SAFE,0,1,119.45107729219424,6.014126865234375,119.49789,5.920452,119.52621,5.9311256,119.42114,6.097128,119.39282,6.086454
S1A_IW_GRDH_1SDV_20230926T214949_20230926T215014_050504_06153B_A83E.SAFE,1,1,119.6881345106555,5.811592872870632,119.33109,5.672472,119.99397,5.7979383,119.95307,5.926625,119.29019,5.8011584
S1A_IW_GRDH_1SDV_20230926T214949_20230926T215014_050504_06153B_A83E.SAFE,2,2,119.61795916479218,5.2161182889911775,119.623764,5.0586505,119.71687,5.357394,119.59089,5.380776,119.49778,5.082032
S1A_IW_GRDH_1SDV_20230926T214949_20230926T215014_050504_06153B_A83E.SAFE,3,1,120.14929082238632,4.635138679586003,120.07058,4.3358717,120.29479,4.963932,120.24182,4.975191,120.01762,4.347131
S1A_IW_GRDH_1SDV_20230926T214949_20230926T215014_050504_06153B_A83E.SAFE,4,1,119.67629336328125,4.4554460473632815,119.66422,4.3089843,119.698326,4.6005163,119.68699,4.601306,119.652885,4.309774
S1A_IW_GRDH_1SDV_20230928T213422_20230928T213447_050533_061629_20BA.SAFE,0,5,122.09927239182892,1.419395520663716,122.44104,0.68298554,122.92407,1.8851082,122.0376,2.0979505,121.554565,0.8958278
S1A_IW_GRDH_1SDV_20230928T213422_20230928T213447_050533_061629_20BA.SAFE,1,1,122.51095377995074,1.825889008576766,122.54257,1.740766,122.56935,1.7499664,122.482315,1.9013534,122.455536,1.8921529
S1A_IW_GRDH_1SDV_20230928T213422_20230928T213447_050533_061629_20BA.SAFE,2,1,123.40527191827228,1.6010496923828124,123.39419,1.5281723,123.42681,1.6697986,123.41182,1.6718628,123.37919,1.5302366
S1A_IW_GRDH_1SDV_20231001T215714_20231001T215739_050577_0617B6_B69E.SAFE,0,18,118.4369207251021,8.4430427725993,118.80858,7.493948,119.04844,9.11622,117.952896,9.210907,117.713036,7.588634
S1A_IW_GRDH_1SDV_20231001T215714_20231001T215739_050577_0617B6_B69E.SAFE,1,3,116.55679215858082,7.723674564555204,116.64656,7.27356,116.73858,8.209235,116.54816,8.220182,116.45614,7.284507
