sensor,file_name,stripe_count,area_ratio,aspect_ratio,norm_spacing,mean_curvature,mean_pixel_skew,mean_pixel_kurt,mean_pixel_cv,mean_snr,mean_contrast,mean_grad_mag,mean_entropy,mean_bg_std
SAR,637.png,2,0.007277960088879043,25.109856657653822,0.15580128806622082,0.0247864014288798,0.3532405892956785,0.18009609514454494,0.2569486477976888,0.19764683420219442,0.024314923733469652,57.50132505616182,2.0805709133428993,14.893393
SAR,637.png,2,0.009959222649419397,1.2733886984563438,0.05195221812638363,0.08446818052586733,0.38687325035943343,0.10101100012716957,0.252196325897065,0.1396093890048058,0.017363506334564485,53.52039074814794,1.8187154527953138,12.731525
SAR,637.png,1,5.93768854594565e-05,23.95729980597231,0.0,0.03351206434316354,0.3418091513816683,0.11782099431067561,0.24446109422913512,0.15527784119096896,0.019782858509828295,54.878699482773186,1.8481402869022956,13.491107
SAR,637.png,1,0.00037866571972189345,38.29086255144379,0.0,0.02144031568562973,0.2722301524114227,0.015945621293583123,0.24225697069322918,0.12577365293534767,0.015373671171535193,60.889202453386254,2.0346062174199346,15.020398
SAR,182.png,15,0.44685055168229937,2.316526980146953,0.036053011979473394,0.03916718886336319,0.7569368111325984,0.7784680635176345,0.2942160370859208,0.6825150223176502,0.08101243129511215,114.00125090117736,3.1388697906268637,27.172434
SAR,182.png,20,0.5556667859567597,2.013446338408282,0.01573050845078293,0.05635098312152516,0.9501446106113874,1.6620467509618926,0.3182723633872809,0.8458899688321873,0.1001567482269744,77.57020599396446,2.6631009843955287,17.681301
SAR,182.png,1,0.0001896294736739631,25.546776391921586,0.0,0.02713864306784661,1.2180494628507457,2.3770335489438583,0.34873300689168313,0.9119317287787916,0.10450691231114166,88.77579642121565,2.7884323620127,17.57437
SAR,182.png,1,0.000351905928668763,9.119226877463731,0.0,0.10965824665676076,0.8006268739484549,0.8072853399804965,0.2984646687787581,0.610962034440277,0.07744223666607933,88.43842944463832,2.6294995446370297,19.5745
SAR,182.png,1,9.73543143283212e-05,32.9173365620591,0.0,0.027967866706337396,0.5963459368885689,0.9297643095621417,0.2747981228004763,0.6559837339269117,0.07494576190882907,68.25918243729579,2.264160218573319,14.78678
SAR,282.png,2,0.023347339190508354,10.421051127730243,0.05896670178113144,0.025792084097007083,0.413063950563212,-0.017455728974472784,0.2690270287718749,0.42610446553274406,0.054442335838622395,126.46075708727338,3.28025034203739,34.713837
SAR,282.png,1,0.0003423692289359348,21.562613332856138,0.0,0.04637643715282263,0.526973683378286,0.424315433478724,0.26167141126131704,0.3806958849297422,0.04678542194275725,120.6118492742541,3.0152340997230924,28.674559
SAR,91.png,34,0.8534182482338295,1.78907331552709,0.02128064084586747,0.0630939498909861,1.0447357023701842,1.7937475115402137,0.33067612564059906,0.6788824639217357,0.08411658889862174,86.00503042320328,2.751234038404911,19.91678
SAR,256.png,2,0.009552954325099505,4.539581555871996,0.0848087198038818,0.04701807626335929,-0.8264315187236215,-0.6431389777228118,0.32755650040179685,0.8764414665737197,0.17189124823283505,244.01290786704902,2.8983573303720966,66.11866
SAR,256.png,3,0.02928543459684141,3.047541248422469,0.03210540338469467,0.04124813083718528,0.5049416389095064,0.34241248695153326,0.3179463002176844,0.32126135770646075,0.04812899849164989,144.05958685415985,3.232582651706123,33.4429
SAR,256.png,5,0.0742589142006036,2.6547528412185915,0.04888376341405147,0.028360463165274668,-0.13689955341384027,-0.7753433020169516,0.2605685458631058,0.28603937417862213,0.03793182564438822,192.95740872358527,3.354961902294105,46.46866
